Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1354,40,Male,Blouse,Clothing,56,New York,XL,Green,Summer,3.96,No,Next Day Air,No,No,11,Bank Transfer,Every 3 Months
1355,58,Female,Coat,Clothing,84,Texas,XL,White,Spring,3.32,Yes,Next Day Air,No,No,12,Debit Card,Bi-Weekly
1356,51,Male,Shirt,Clothing,61,Montana,XL,Yellow,Spring,5.0,No,2-Day Shipping,No,No,26,Debit Card,Weekly
1357,63,Male,Skirt,Clothing,68,Arizona,XL,Yellow,Spring,3.68,No,Free Shipping,No,No,30,Cash,Annually
1358,65,Male,Hoodie,Clothing,23,Florida,S,Red,Summer,3.37,No,Free Shipping,No,No,15,Debit Card,Every 3 Months
1359,50,Female,Coat,Clothing,83,Alabama,XL,Red,Summer,4.31,Yes,Express,No,No,8,Bank Transfer,Fortnightly
1360,51,Male,Dress,Clothing,98,Michigan,S,Beige,Winter,4.09,No,Standard,No,No,43,PayPal,Annually
1361,56,Female,Jacket,Clothing,70,Colorado,M,Blue,Fall,4.34,No,2-Day Shipping,No,No,18,Bank Transfer,Every 3 Months
1362,27,Female,Sneakers,Footwear,91,California,XL,Green,Winter,4.95,No,Express,No,No,10,Venmo,Fortnightly
1363,37,Male,Boots,Footwear,79,Colorado,S,Green,Fall,3.45,Yes,Next Day Air,No,No,8,Venmo,Every 3 Months
1364,18,Female,Skirt,Clothing,98,Alabama,S,White,Fall,4.83,No,2-Day Shipping,No,No,38,Credit Card,Weekly
1365,30,Male,Boots,Footwear,50,Florida,S,Brown,Fall,4.93,Yes,Next Day Air,Yes,Yes,35,Credit Card,Every 3 Months
1366,18,Male,Jeans,Clothing,91,California,L,Red,Winter,3.34,No,Express,Yes,Yes,20,Cash,Bi-Weekly
1367,22,Female,Sneakers,Footwear,77,Montana,S,Brown,Summer,3.4,Yes,Free Shipping,No,No,12,Bank Transfer,Every 3 Months
1368,33,Female,Sneakers,Footwear,23,Colorado,XL,Brown,Summer,3.83,Yes,Express,No,No,49,Cash,Every 3 Months
1369,32,Female,Sneakers,Footwear,41,Illinois,XL,White,Summer,3.68,No,Store Pickup,No,No,3,PayPal,Annually
1370,66,Female,Jeans,Clothing,22,Illinois,XL,Brown,Summer,4.83,No,2-Day Shipping,Yes,Yes,20,Credit Card,Annually
1371,45,Female,Dress,Clothing,98,New York,S,Brown,Winter,3.28,Yes,2-Day Shipping,No,No,50,Venmo,Fortnightly
1372,48,Male,Boots,Footwear,66,Idaho,S,White,Spring,3.95,No,Standard,Yes,Yes,12,PayPal,Fortnightly
1373,40,Female,T-shirt,Clothing,57,Illinois,L,Gray,Fall,3.34,No,Free Shipping,No,No,24,Credit Card,Every 3 Months
1374,65,Male,Boots,Footwear,52,Idaho,M,Brown,Summer,3.87,No,2-Day Shipping,No,No,16,PayPal,Bi-Weekly
1375,62,Male,Sandals,Footwear,97,California,L,Red,Summer,5.0,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly
1376,60,Female,Jacket,Clothing,67,Illinois,XL,White,Winter,4.89,No,2-Day Shipping,No,No,19,Debit Card,Annually
1377,34,Female,Hoodie,Clothing,84,Virginia,XL,Pink,Fall,4.03,No,Free Shipping,No,No,41,Debit Card,Bi-Weekly
1378,66,Female,T-shirt,Clothing,45,Florida,XL,Brown,Summer,4.18,No,Store Pickup,No,No,14,PayPal,Fortnightly
1379,51,Female,Jacket,Clothing,27,Montana,L,Gray,Spring,4.08,Yes,Express,Yes,Yes,14,Credit Card,Weekly
1380,30,Female,Sweater,Clothing,69,Florida,XL,Red,Summer,3.62,No,Free Shipping,No,No,22,Debit Card,Bi-Weekly
1381,31,Male,Coat,Clothing,99,Florida,XL,Black,Fall,4.95,No,Next Day Air,No,No,4,Debit Card,Weekly
1382,28,Male,Coat,Clothing,57,Colorado,XL,Red,Spring,4.59,No,Store Pickup,No,No,47,PayPal,Weekly
1383,45,Male,Shorts,Clothing,29,Idaho,S,Blue,Winter,3.94,No,Express,Yes,Yes,34,Debit Card,Fortnightly
1384,59,Female,Coat,Clothing,61,Virginia,M,Pink,Spring,3.67,No,2-Day Shipping,No,No,18,Bank Transfer,Annually
1385,49,Female,Boots,Footwear,56,Ohio,S,Yellow,Fall,3.71,No,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
1386,52,Male,Jeans,Clothing,45,Ohio,S,Green,Fall,4.0,No,Standard,No,No,18,Debit Card,Monthly
1387,48,Female,Hoodie,Clothing,31,Michigan,M,Blue,Spring,3.78,No,Store Pickup,No,No,40,Bank Transfer,Weekly
1388,34,Female,Shirt,Clothing,68,Michigan,M,White,Summer,4.48,No,Next Day Air,No,No,31,PayPal,Annually
1389,64,Female,Blouse,Clothing,33,Arizona,L,White,Fall,4.09,Yes,Store Pickup,No,No,42,Debit Card,Weekly
1390,26,Male,Shorts,Clothing,65,Oregon,M,Green,Spring,3.23,Yes,Standard,Yes,Yes,20,Debit Card,Weekly
1391,27,Female,Pants,Clothing,54,Oregon,L,Beige,Fall,3.11,No,Store Pickup,Yes,Yes,36,Cash,Fortnightly
1392,25,Male,Pants,Clothing,48,Illinois,L,Beige,Summer,4.39,Yes,Express,No,No,42,PayPal,Fortnightly
1393,38,Female,Blouse,Clothing,31,Oregon,S,Green,Summer,3.11,No,Standard,No,No,10,PayPal,Weekly
1394,30,Female,Jacket,Clothing,63,Montana,XL,White,Spring,3.59,No,Express,Yes,Yes,3,Bank Transfer,Annually
1395,67,Male,Blouse,Clothing,85,Virginia,S,Red,Winter,3.54,No,Standard,No,No,21,Cash,Every 3 Months
1396,22,Female,Blouse,Clothing,21,Montana,S,Pink,Winter,3.06,No,Free Shipping,No,No,36,Cash,Fortnightly
1397,23,Female,Pants,Clothing,78,Alabama,M,Gray,Summer,3.99,No,Express,No,No,10,Bank Transfer,Fortnightly
1398,47,Female,Shorts,Clothing,36,Michigan,M,Yellow,Winter,3.73,No,Express,No,No,7,Venmo,Fortnightly
1399,48,Male,Sweater,Clothing,29,Florida,L,Pink,Summer,3.42,No,Free Shipping,Yes,Yes,22,Debit Card,Quarterly
1400,34,Female,Boots,Footwear,37,Montana,L,Green,Winter,5.0,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1401,28,Female,Sneakers,Footwear,41,California,L,White,Summer,2.34,No,Next Day Air,No,No,12,Credit Card,Annually
1402,37,Female,Coat,Clothing,77,Texas,M,Beige,Fall,3.28,No,Free Shipping,No,No,39,Cash,Fortnightly
1403,65,Female,Coat,Clothing,72,Florida,L,White,Spring,3.45,No,Standard,No,No,13,PayPal,Quarterly
1404,26,Female,Jeans,Clothing,20,Michigan,L,Beige,Spring,2.98,No,Free Shipping,No,No,40,PayPal,Quarterly
1405,19,Male,Shorts,Clothing,80,Virginia,M,Pink,Winter,5.0,Yes,Free Shipping,No,No,13,Bank Transfer,Fortnightly
1406,54,Male,Jeans,Clothing,50,Idaho,XL,Blue,Spring,5.0,Yes,Express,No,No,33,Venmo,Annually
1407,18,Female,Shirt,Clothing,50,Georgia,S,Red,Winter,3.39,No,Express,No,No,31,Credit Card,Every 3 Months
1408,21,Female,Shirt,Clothing,85,Michigan,M,Pink,Summer,4.56,No,Store Pickup,No,No,48,Bank Transfer,Quarterly
1409,53,Male,Jeans,Clothing,38,Oregon,L,Red,Fall,4.16,No,Free Shipping,Yes,Yes,28,Bank Transfer,Monthly
1410,42,Female,Shorts,Clothing,72,Florida,S,Brown,Spring,4.79,No,Next Day Air,Yes,Yes,19,PayPal,Quarterly
1411,20,Female,Jeans,Clothing,95,Montana,M,Pink,Fall,3.74,No,Express,No,No,21,Venmo,Bi-Weekly
1412,26,Female,Coat,Clothing,93,New York,S,Black,Spring,4.06,No,Standard,Yes,Yes,32,Venmo,Quarterly
1413,39,Female,T-shirt,Clothing,41,Michigan,S,Black,Summer,4.64,No,Store Pickup,No,No,26,Cash,Fortnightly
1414,40,Female,Sandals,Footwear,42,California,XL,Red,Spring,4.55,No,Standard,No,No,13,Credit Card,Annually
1415,29,Female,Pants,Clothing,34,Virginia,L,Brown,Spring,3.89,No,Free Shipping,No,No,29,Venmo,Every 3 Months
1416,27,Female,Pants,Clothing,45,Oregon,M,Red,Summer,3.23,Yes,Free Shipping,Yes,Yes,7,Venmo,Weekly
1417,51,Female,Hoodie,Clothing,22,California,L,Green,Winter,3.34,No,Next Day Air,Yes,Yes,47,Venmo,Annually
1418,60,Male,Blouse,Clothing,39,Illinois,XL,Black,Winter,2.69,No,Free Shipping,Yes,Yes,26,Credit Card,Annually
1419,27,Male,Sandals,Footwear,59,Michigan,XL,White,Summer,4.27,No,Store Pickup,Yes,Yes,6,Cash,Monthly
1420,47,Female,Boots,Footwear,58,Ohio,M,Red,Winter,3.93,No,2-Day Shipping,Yes,Yes,32,Debit Card,Quarterly
1421,39,Female,Shorts,Clothing,91,Idaho,M,Red,Spring,3.97,No,2-Day Shipping,No,No,36,PayPal,Every 3 Months
1422,23,Female,Dress,Clothing,37,Illinois,XL,Yellow,Fall,3.78,Yes,Free Shipping,No,No,23,Bank Transfer,Monthly
1423,67,Female,Sandals,Footwear,60,Arizona,M,Gray,Summer,3.11,Yes,Store Pickup,No,No,11,Bank Transfer,Annually
1424,19,Male,Hoodie,Clothing,89,Texas,S,Gray,Spring,3.99,No,2-Day Shipping,No,No,21,Credit Card,Annually
1425,47,Male,Shirt,Clothing,46,Alabama,S,Beige,Summer,4.16,No,Standard,Yes,Yes,19,Credit Card,Bi-Weekly
1426,19,Male,Jacket,Clothing,34,California,XL,Brown,Fall,3.28,Yes,Store Pickup,No,No,34,Bank Transfer,Annually
1427,49,Male,Blouse,Clothing,56,Idaho,L,Black,Spring,3.78,No,Store Pickup,No,No,49,Credit Card,Quarterly
1428,59,Female,Hoodie,Clothing,77,Ohio,M,Black,Spring,3.41,No,Free Shipping,Yes,Yes,47,Debit Card,Quarterly
1429,33,Female,Sneakers,Footwear,24,Georgia,M,Gray,Fall,3.67,Yes,Standard,No,No,50,PayPal,Monthly
1430,29,Female,Dress,Clothing,92,Idaho,S,Red,Fall,3.12,No,Standard,Yes,Yes,44,PayPal,Quarterly
1431,18,Male,Shorts,Clothing,26,Virginia,M,Red,Winter,3.64,No,2-Day Shipping,No,No,35,Venmo,Annually
1432,70,Female,Blouse,Clothing,60,Alabama,L,Black,Spring,4.78,No,Next Day Air,No,No,49,Bank Transfer,Quarterly
1433,25,Female,Boots,Footwear,29,Michigan,M,Brown,Fall,3.5,Yes,Standard,Yes,Yes,31,Bank Transfer,Weekly
1434,65,Male,Sandals,Footwear,81,Georgia,M,Blue,Fall,3.39,No,2-Day Shipping,No,No,46,Bank Transfer,Monthly
1435,67,Male,Shirt,Clothing,45,Michigan,S,Green,Spring,3.43,No,Next Day Air,No,No,29,Venmo,Fortnightly
1436,30,Male,Sweater,Clothing,87,Alabama,M,Yellow,Winter,3.69,Yes,Store Pickup,No,No,6,Bank Transfer,Annually
1437,32,Male,T-shirt,Clothing,43,Illinois,XL,Black,Summer,4.88,No,2-Day Shipping,No,No,36,Cash,Fortnightly
1438,70,Male,Sneakers,Footwear,97,Florida,XL,Beige,Winter,4.64,No,2-Day Shipping,No,No,31,Credit Card,Bi-Weekly
1439,61,Female,Dress,Clothing,60,Arizona,L,Blue,Fall,3.71,No,Free Shipping,Yes,Yes,32,Cash,Weekly
1440,25,Female,T-shirt,Clothing,84,Arizona,L,Black,Summer,3.41,No,Store Pickup,Yes,Yes,40,Credit Card,Monthly
1441,27,Male,Blouse,Clothing,36,Montana,L,Yellow,Summer,2.74,No,Store Pickup,Yes,Yes,20,PayPal,Monthly
1442,63,Female,Shirt,Clothing,43,Arizona,L,Gray,Winter,3.25,Yes,Express,No,No,22,Bank Transfer,Weekly
1443,22,Female,Shirt,Clothing,46,Idaho,S,Black,Summer,2.62,No,Next Day Air,No,No,3,Cash,Weekly
1444,67,Female,Hoodie,Clothing,26,Oregon,M,Blue,Fall,4.24,No,2-Day Shipping,No,No,8,PayPal,Bi-Weekly
1445,36,Female,Pants,Clothing,92,Arizona,S,Green,Spring,4.6,No,Standard,No,No,45,Venmo,Fortnightly
1446,64,Male,Pants,Clothing,31,Ohio,L,Red,Spring,3.57,No,Standard,Yes,Yes,19,Bank Transfer,Every 3 Months
1447,55,Female,Sandals,Footwear,22,Oregon,M,Pink,Spring,4.03,No,Express,Yes,Yes,31,PayPal,Monthly
1448,28,Female,Hoodie,Clothing,98,Georgia,XL,Gray,Winter,3.15,No,Next Day Air,Yes,Yes,32,Debit Card,Every 3 Months
1449,70,Female,Coat,Clothing,29,Oregon,S,Blue,Spring,2.64,No,Free Shipping,Yes,Yes,15,Cash,Weekly
1450,60,Male,Sandals,Footwear,52,Arizona,M,Beige,Spring,3.83,No,Next Day Air,Yes,Yes,39,Bank Transfer,Monthly
1451,37,Female,Coat,Clothing,65,California,XL,Beige,Spring,4.03,No,Standard,No,No,31,Bank Transfer,Fortnightly
1452,37,Male,Pants,Clothing,78,Montana,XL,White,Summer,4.82,No,Standard,Yes,Yes,3,Credit Card,Monthly
1453,38,Male,Hoodie,Clothing,71,Georgia,L,Pink,Summer,5.0,No,Free Shipping,Yes,Yes,32,PayPal,Every 3 Months
1454,35,Male,Coat,Clothing,25,Colorado,XL,Black,Summer,3.63,No,Free Shipping,Yes,Yes,10,Bank Transfer,Monthly
1455,67,Male,Sneakers,Footwear,21,Idaho,XL,White,Fall,4.35,Yes,Standard,Yes,Yes,28,Bank Transfer,Weekly
1456,27,Female,Hoodie,Clothing,48,Alabama,L,Beige,Fall,3.99,Yes,2-Day Shipping,No,No,27,Cash,Weekly
1457,51,Male,Pants,Clothing,59,Colorado,M,Black,Fall,3.8,No,2-Day Shipping,No,No,48,Credit Card,Weekly
1458,43,Male,Sandals,Footwear,80,Colorado,M,White,Spring,3.78,No,Free Shipping,No,No,46,Bank Transfer,Fortnightly
1459,47,Male,Skirt,Clothing,87,Illinois,L,Black,Summer,3.71,No,Store Pickup,No,No,40,Bank Transfer,Annually
1460,26,Male,Hoodie,Clothing,87,Texas,S,Green,Fall,3.74,No,2-Day Shipping,Yes,Yes,43,Cash,Annually
1461,63,Male,Sweater,Clothing,48,Illinois,L,Pink,Winter,4.79,No,Free Shipping,No,No,31,Cash,Annually
1462,68,Female,Dress,Clothing,81,Florida,M,Gray,Summer,3.93,No,Next Day Air,Yes,Yes,34,Debit Card,Quarterly
1463,48,Male,Pants,Clothing,79,Texas,S,Gray,Spring,4.85,No,Next Day Air,Yes,Yes,5,PayPal,Fortnightly
1464,59,Female,Jeans,Clothing,60,Ohio,L,Gray,Summer,3.26,No,Next Day Air,Yes,Yes,11,Debit Card,Weekly
1465,21,Female,Jeans,Clothing,84,New York,M,Beige,Spring,2.1,No,Free Shipping,Yes,Yes,7,Venmo,Bi-Weekly
1466,23,Male,Sandals,Footwear,83,Montana,M,Green,Fall,3.52,No,Free Shipping,Yes,Yes,8,Bank Transfer,Monthly
1467,31,Female,Sandals,Footwear,98,Colorado,M,Yellow,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,17,Cash,Monthly
1468,21,Female,T-shirt,Clothing,82,Alabama,XL,Pink,Spring,2.9,No,2-Day Shipping,No,No,44,PayPal,Every 3 Months
1469,43,Female,Dress,Clothing,67,Oregon,XL,Blue,Winter,4.58,No,2-Day Shipping,Yes,Yes,50,Venmo,Monthly
1470,64,Male,Dress,Clothing,39,Illinois,S,Brown,Summer,3.0,No,Express,Yes,Yes,39,Bank Transfer,Annually
1471,65,Male,Sneakers,Footwear,56,Arizona,S,Yellow,Spring,4.15,No,Free Shipping,No,No,41,Venmo,Every 3 Months
1472,56,Male,Sandals,Footwear,83,Montana,S,Blue,Winter,5.0,No,Store Pickup,Yes,Yes,14,Debit Card,Monthly
1473,34,Male,Dress,Clothing,24,Arizona,XL,Gray,Winter,3.11,No,Next Day Air,Yes,Yes,24,Venmo,Bi-Weekly
1474,36,Male,Boots,Footwear,53,Montana,S,Blue,Winter,3.66,No,Next Day Air,No,No,30,Credit Card,Every 3 Months
1475,68,Male,T-shirt,Clothing,58,Virginia,M,Black,Fall,4.61,No,Express,Yes,Yes,50,Credit Card,Weekly
1476,66,Male,Coat,Clothing,86,Virginia,M,Black,Fall,3.55,No,Express,Yes,Yes,15,Credit Card,Quarterly
1477,23,Female,Shirt,Clothing,100,Montana,S,Blue,Spring,4.0,No,Next Day Air,No,No,4,Bank Transfer,Annually
1478,46,Female,Shirt,Clothing,81,Florida,S,Red,Summer,4.18,No,Free Shipping,Yes,Yes,13,Venmo,Monthly
1479,28,Male,Coat,Clothing,43,California,XL,White,Fall,,Yes,Next Day Air,No,No,5,Bank Transfer,Every 3 Months
1480,33,Female,Shorts,Clothing,22,Ohio,M,Brown,Fall,3.53,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
1481,47,Male,Pants,Clothing,90,Oregon,L,Beige,Spring,3.33,No,Store Pickup,Yes,Yes,12,Cash,Every 3 Months
1482,42,Male,T-shirt,Clothing,86,Virginia,L,Blue,Spring,3.14,No,Express,No,No,30,PayPal,Fortnightly
1483,57,Male,Boots,Footwear,98,Arizona,XL,Pink,Fall,4.16,Yes,Express,No,No,49,Credit Card,Fortnightly
1484,28,Female,Dress,Clothing,69,Virginia,XL,Red,Spring,,No,2-Day Shipping,Yes,Yes,10,Credit Card,Annually
1485,24,Male,Skirt,Clothing,48,Arizona,XL,Green,Winter,4.52,No,Express,No,No,30,Credit Card,Monthly
1486,43,Male,T-shirt,Clothing,93,Arizona,M,Red,Spring,4.75,No,Store Pickup,Yes,Yes,26,Debit Card,Weekly
1487,39,Male,Hoodie,Clothing,51,Florida,S,Brown,Winter,3.11,No,Store Pickup,No,No,44,Debit Card,Bi-Weekly
1488,42,Male,Coat,Clothing,58,Illinois,S,Pink,Fall,4.24,No,Next Day Air,Yes,Yes,6,Credit Card,Every 3 Months
1489,36,Female,Boots,Footwear,28,Idaho,XL,Red,Summer,5.0,No,Store Pickup,No,No,27,Credit Card,Monthly
1490,48,Male,Sweater,Clothing,33,Arizona,M,Beige,Winter,3.29,No,2-Day Shipping,Yes,Yes,20,Bank Transfer,Fortnightly
1491,43,Female,Jacket,Clothing,87,Illinois,L,White,Summer,4.52,No,Next Day Air,No,No,28,Debit Card,Fortnightly
1492,59,Female,Blouse,Clothing,83,California,XL,Pink,Fall,,Yes,Free Shipping,Yes,Yes,20,PayPal,Every 3 Months
1493,58,Male,Pants,Clothing,39,Arizona,M,Black,Spring,4.38,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
1494,53,Male,Coat,Clothing,47,Ohio,XL,Beige,Winter,3.35,Yes,Express,No,No,45,PayPal,Every 3 Months
1495,40,Female,Skirt,Clothing,33,Alabama,M,Gray,Winter,4.94,No,2-Day Shipping,No,No,21,Bank Transfer,Annually
1496,64,Female,Dress,Clothing,63,Georgia,M,Green,Fall,3.4,No,Store Pickup,No,No,30,Cash,Quarterly
1497,30,Female,Skirt,Clothing,96,New York,XL,Brown,Fall,4.18,No,Standard,No,No,49,Venmo,Bi-Weekly
1498,42,Female,Skirt,Clothing,58,Georgia,S,Brown,Spring,3.76,No,Free Shipping,No,No,10,Venmo,Every 3 Months
1499,19,Male,Sandals,Footwear,47,Arizona,XL,Blue,Summer,4.12,No,Store Pickup,No,No,5,PayPal,Annually
1500,19,Female,Sandals,Footwear,83,Virginia,S,Brown,Winter,3.21,No,Free Shipping,Yes,Yes,37,Debit Card,Every 3 Months
1501,33,Female,Sneakers,Footwear,51,Idaho,S,Brown,Summer,3.06,No,Free Shipping,No,No,8,Credit Card,Monthly
1502,26,Female,Coat,Clothing,28,Georgia,L,White,Winter,3.97,No,Free Shipping,No,No,30,Venmo,Weekly
1503,45,Female,Sneakers,Footwear,47,Alabama,M,Green,Winter,3.58,No,Express,No,No,17,Bank Transfer,Quarterly
1504,30,Male,Coat,Clothing,36,Colorado,XL,White,Spring,3.56,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly
1505,52,Male,Pants,Clothing,96,Ohio,M,Black,Winter,4.13,Yes,Free Shipping,Yes,Yes,21,Debit Card,Quarterly
1506,58,Male,T-shirt,Clothing,74,Florida,L,Pink,Winter,2.9,No,Store Pickup,Yes,Yes,16,Cash,Annually
1507,30,Female,Blouse,Clothing,29,New York,S,Red,Fall,4.52,No,Store Pickup,No,No,32,Venmo,Every 3 Months
1508,48,Female,Skirt,Clothing,99,Florida,XL,Green,Spring,3.87,No,Express,No,No,27,PayPal,Weekly
1509,38,Male,Pants,Clothing,25,Colorado,M,Red,Fall,4.26,No,2-Day Shipping,No,No,6,Bank Transfer,Every 3 Months
1510,49,Male,T-shirt,Clothing,67,Idaho,L,Gray,Winter,4.12,No,2-Day Shipping,No,No,42,Debit Card,Fortnightly
1511,51,Female,Jacket,Clothing,94,New York,S,White,Spring,4.15,No,Standard,No,No,16,PayPal,Annually
1512,25,Male,Shirt,Clothing,86,Idaho,S,Beige,Winter,3.08,Yes,Next Day Air,Yes,Yes,45,PayPal,Every 3 Months
1513,58,Female,Jeans,Clothing,60,Florida,M,Red,Spring,4.5,No,Free Shipping,No,No,3,Bank Transfer,Monthly
1514,65,Female,Hoodie,Clothing,98,Ohio,S,Beige,Summer,3.96,No,Express,Yes,Yes,40,Venmo,Monthly
1515,19,Female,Boots,Footwear,79,New York,L,Blue,Summer,3.52,No,2-Day Shipping,Yes,Yes,20,Bank Transfer,Annually
1516,55,Female,Coat,Clothing,96,Texas,S,Green,Spring,3.72,No,Standard,No,No,40,PayPal,Weekly
1517,49,Female,Jacket,Clothing,61,Illinois,XL,Blue,Winter,4.02,No,Next Day Air,No,No,7,PayPal,Every 3 Months
1518,57,Female,Shirt,Clothing,100,Ohio,XL,Pink,Spring,3.91,No,2-Day Shipping,Yes,Yes,11,Credit Card,Monthly
1519,45,Male,Dress,Clothing,90,Colorado,M,Blue,Winter,4.16,No,2-Day Shipping,Yes,Yes,29,Bank Transfer,Monthly
1520,54,Male,Shorts,Clothing,47,New York,L,Beige,Summer,4.79,No,Free Shipping,No,No,3,PayPal,Every 3 Months
1521,58,Male,Blouse,Clothing,32,Idaho,S,Brown,Winter,3.18,No,Next Day Air,Yes,Yes,21,Credit Card,Quarterly
1522,18,Female,Boots,Footwear,100,Colorado,S,White,Fall,4.25,No,Next Day Air,No,No,32,Venmo,Weekly
1523,58,Male,Sneakers,Footwear,34,Idaho,S,Blue,Summer,3.74,Yes,Express,No,No,30,PayPal,Annually
1524,27,Female,Sneakers,Footwear,55,California,XL,Pink,Fall,4.49,Yes,Standard,No,No,39,Debit Card,Quarterly
1525,21,Female,T-shirt,Clothing,34,Ohio,L,Green,Summer,4.78,No,Store Pickup,No,No,11,Bank Transfer,Monthly
1526,52,Female,Boots,Footwear,94,Colorado,S,Yellow,Summer,3.92,No,Express,Yes,Yes,17,PayPal,Annually
1527,27,Female,Sandals,Footwear,75,Idaho,M,Pink,Fall,4.17,Yes,Standard,No,No,25,Credit Card,Annually
1528,64,Male,Shirt,Clothing,23,Montana,L,White,Spring,4.53,No,Express,Yes,Yes,50,Debit Card,Every 3 Months
1529,28,Male,Shorts,Clothing,71,Colorado,L,Red,Winter,4.4,No,Standard,No,No,25,Venmo,Annually
1530,31,Male,Jacket,Clothing,29,Illinois,S,Black,Summer,4.55,No,Store Pickup,Yes,Yes,9,Bank Transfer,Bi-Weekly
1531,55,Female,Blouse,Clothing,64,Florida,XL,Green,Winter,3.62,No,Free Shipping,No,No,45,Cash,Every 3 Months
1532,29,Male,Pants,Clothing,48,Alabama,L,Beige,Summer,3.49,No,Standard,Yes,Yes,29,Cash,Bi-Weekly
1533,62,Male,Shirt,Clothing,72,California,M,Black,Winter,3.12,Yes,Store Pickup,Yes,Yes,15,Credit Card,Quarterly
1534,34,Male,Shorts,Clothing,48,Idaho,L,Pink,Summer,3.68,Yes,Express,Yes,Yes,19,Venmo,Fortnightly
1535,33,Female,Jeans,Clothing,42,Montana,XL,Pink,Spring,3.75,No,Next Day Air,Yes,Yes,15,Venmo,Every 3 Months
1536,52,Male,Coat,Clothing,76,California,M,Pink,Summer,3.71,No,2-Day Shipping,No,No,39,PayPal,Fortnightly
1537,19,Female,Pants,Clothing,69,Montana,XL,Black,Spring,4.1,No,Store Pickup,Yes,Yes,35,Cash,Weekly
1538,28,Male,Sneakers,Footwear,40,California,S,Blue,Summer,4.11,No,Store Pickup,No,No,40,PayPal,Bi-Weekly
1539,58,Female,Pants,Clothing,62,Idaho,L,White,Winter,3.76,No,Store Pickup,No,No,13,Venmo,Annually
1540,20,Male,Jacket,Clothing,29,Montana,M,Green,Fall,4.01,No,Standard,No,No,16,Credit Card,Bi-Weekly
1541,46,Male,Sneakers,Footwear,95,Georgia,XL,White,Summer,4.3,No,Standard,Yes,Yes,3,Credit Card,Quarterly
1542,35,Male,Jacket,Clothing,49,New York,S,Green,Summer,3.32,Yes,Next Day Air,Yes,Yes,31,Debit Card,Annually
1543,37,Female,T-shirt,Clothing,70,Ohio,M,Green,Spring,4.36,No,Free Shipping,No,No,1,Credit Card,Every 3 Months
1544,64,Male,Sandals,Footwear,52,Alabama,L,Red,Winter,3.43,No,Express,Yes,Yes,35,Cash,Monthly
1545,31,Male,Jacket,Clothing,37,Florida,L,Pink,Spring,4.66,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly
1546,51,Female,Sneakers,Footwear,97,Alabama,XL,Yellow,Winter,3.9,No,Standard,No,No,1,Cash,Quarterly
1547,66,Female,T-shirt,Clothing,41,Florida,M,Gray,Winter,3.84,No,Standard,No,No,50,PayPal,Fortnightly
1548,48,Female,Jacket,Clothing,83,Texas,S,White,Spring,2.73,No,Store Pickup,No,No,14,PayPal,Every 3 Months
1549,57,Female,Jeans,Clothing,40,Michigan,S,Red,Fall,4.19,Yes,Store Pickup,Yes,Yes,7,Credit Card,Monthly
1550,59,Male,Pants,Clothing,20,Illinois,S,Pink,Winter,3.86,No,Free Shipping,No,No,23,Debit Card,Annually
1551,35,Male,Sandals,Footwear,34,Colorado,XL,Brown,Fall,3.9,No,Express,Yes,Yes,35,Cash,Weekly
1552,47,Female,Jacket,Clothing,55,Texas,S,Brown,Spring,3.74,Yes,Standard,Yes,Yes,29,Cash,Every 3 Months
1553,42,Male,T-shirt,Clothing,66,Arizona,M,Blue,Fall,4.18,Yes,Standard,No,No,22,Venmo,Monthly
1554,36,Female,Dress,Clothing,73,Idaho,XL,Black,Winter,4.3,No,Free Shipping,Yes,Yes,16,Credit Card,Fortnightly
1555,25,Male,Shirt,Clothing,51,New York,L,Brown,Spring,4.09,No,2-Day Shipping,Yes,Yes,29,Bank Transfer,Quarterly
1556,45,Female,Sweater,Clothing,77,Michigan,XL,Beige,Fall,4.59,No,Store Pickup,Yes,Yes,6,PayPal,Quarterly
1557,25,Male,Shorts,Clothing,65,Ohio,XL,Pink,Spring,3.37,No,Next Day Air,No,No,18,Bank Transfer,Bi-Weekly
1558,48,Female,Sweater,Clothing,73,Colorado,XL,Gray,Spring,3.44,No,Standard,No,No,29,Venmo,Every 3 Months
1559,20,Female,Dress,Clothing,52,Oregon,M,Yellow,Fall,,No,Express,No,No,25,PayPal,Annually
1560,20,Male,Sweater,Clothing,58,New York,L,Pink,Winter,4.2,No,2-Day Shipping,No,No,45,PayPal,Quarterly
1561,61,Male,Dress,Clothing,42,Virginia,L,Brown,Winter,4.11,No,Free Shipping,Yes,Yes,2,Cash,Bi-Weekly
1562,39,Male,Blouse,Clothing,62,Alabama,XL,Gray,Winter,3.03,No,Free Shipping,No,No,44,PayPal,Quarterly
